Tweet_id,Tweet_text,user_id,user_name,user_followers,retweeter_id,retweeter_name,retweeter_followers,retweeter_level,follower_of_ID
753003608052944898,"善…ヨハネおめでとぉぉぉぉ！！
#ヨハネ生誕祭2016
 #津島善子生誕祭2016 
#ラブライブサンシャイン 
#RTした人全員フォローする https://t.co/oZWTKhPTp2",2530032138,2d0fd1162bd04df,1211,3316858345,kawaziyuu,533,0
753003608052944898,"善…ヨハネおめでとぉぉぉぉ！！
#ヨハネ生誕祭2016
 #津島善子生誕祭2016 
#ラブライブサンシャイン 
#RTした人全員フォローする https://t.co/oZWTKhPTp2",2530032138,2d0fd1162bd04df,1211,707560956625203201,kurenai_0802,1360,0
752812014007910401,"Oggi non è festa, ma quasi: c'è il #PrimeDay! Trovate il vostro Amyko su @amazon -&gt; https://t.co/nYlB6dU5oZ https://t.co/VcL2M6o92u",3058314981,Amyko_official,284,386767080,Tuscig,457,0
752979851427057664,"Piango e scrivo della mia gente, della mia terra in lutto, della mia Puglia... #Puglia
https://t.co/raoYys2wPn",444786109,DonatoCarrisi,5071,2729394118,paola_p23,72,0
753147519593353216,Shucks kainggit naman! #ALDUBImagineYouAndMe  https://t.co/yIXs5HV1MN,744661525,publicJENNImy,67,2719212768,iamabeliever11,1449,0
753147519593353216,Shucks kainggit naman! #ALDUBImagineYouAndMe  https://t.co/yIXs5HV1MN,744661525,publicJENNImy,67,3241545472,AlDubMaiden16,684,0
753147519593353216,Shucks kainggit naman! #ALDUBImagineYouAndMe  https://t.co/yIXs5HV1MN,744661525,publicJENNImy,67,753226231,orlialtezverano,380,0
752979956691570688,#LabourNEC this is a shambles and is bringing the party into disrepute. Sort it out. Please. It's counterintuitive! https://t.co/YGkp81wJkS,4170892575,dr_alex_gates,1791,456888114,Paulnuk,345,0
752979956691570688,#LabourNEC this is a shambles and is bringing the party into disrepute. Sort it out. Please. It's counterintuitive! https://t.co/YGkp81wJkS,4170892575,dr_alex_gates,1791,2462248080,SweeWong1,241,0
752979956691570688,#LabourNEC this is a shambles and is bringing the party into disrepute. Sort it out. Please. It's counterintuitive! https://t.co/YGkp81wJkS,4170892575,dr_alex_gates,1791,435187389,red_roy_,275,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,3881897594,ALDUBSince2015,1868,1
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,35084186,guinrose,965,1
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,1173899851,MaryaChayong,348,1
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,388179477,ALDUBMATTERS,1342,1
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,1392959076,jacobmaria7teen,2632,1
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,3691472774,36amul,163,1
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,3573565153,solidALDUB21,1988,1
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,561971090,funkytwirly,2715,1
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,3676460472,lovemecabahug,408,1
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,323525317,DakNanay924,473,1
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,716937627459391488,ReelDivinaSmash,438,2,3881897594
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,716937627459391488,ReelDivinaSmash,438,2,3691472774
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,700850951213547520,MaryCastuera,470,3,716937627459391488
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,700850951213547520,MaryCastuera,470,3,716937627459391488
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,4626048140,DampoSy,26,0
